,CLAVE,SITIO,ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,ACUIFERO,SUBTIPO,LONGITUD,LATITUD,ALC_mg/L,CALIDAD_ALC,CONDUCT_mS/cm,CALIDAD_CONDUC,SDT_M_mg/L,CALIDAD_SDT_ra,CALIDAD_SDT_salin,FLUORUROS_mg/L,CALIDAD_FLUO,DUR_mg/L,CALIDAD_DUR,COLI_FEC_NMP/100_mL,CALIDAD_COLI_FEC,N_NO3_mg/L,CALIDAD_N_NO3,AS_TOT_mg/L,CALIDAD_AS,CD_TOT_mg/L,CALIDAD_CD,CR_TOT_mg/L,CALIDAD_CR,HG_TOT_mg/L,CALIDAD_HG,PB_TOT_mg/L,CALIDAD_PB,MN_TOT_mg/L,CALIDAD_MN,FE_TOT_mg/L,CALIDAD_FE,SEMAFORO,CONTAMINANTES,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE
361,DLHID6458,POZO SAN FRANCISCO BOJAY COLONIA,LERMA SANTIAGO PACIFICO,HIDALGO,TULA DE ALLENDE,VALLE DEL MEZQUITAL,POZO,-99.331475,20.085211,358.13,Alta,2745.0,Dudosa para riego,1104.0,Cultivos con manejo especial,Ligeramente salobres,2.3928,Alta,598.0,Muy dura e indeseable usos industrial y domestico,0.6329858360131073,Potable - Excelente,6.012,Potable - Buena calidad,0.0016574894194333455,Potable - Excelente,0.0007160888528480695,Potable - Excelente,0.004033528330933992,Potable - Excelente,0.0004816208429842646,Potable - Excelente,0.0032479866986078526,Potable - Excelente,0.015,Potable - Excelente,0.2431,Potable - Excelente,Rojo,"CONDUC,FLUO,DT,",1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
362,DLHID6461,POZO SANTA ANA AHUEHUEPAN,AGUAS DEL VALLE DE MEXICO,HIDALGO,TULA DE ALLENDE,VALLE DEL MEZQUITAL,POZO,-99.349736,20.124508,408.78,Indeseable como FAAP,2675.0,Dudosa para riego,988.0,Cultivos sensibles,Potable - Dulce,0.8733,Potable - Optima,686.81,Muy dura e indeseable usos industrial y domestico,40.0,Buena calidad,2.6373,Potable - Excelente,0.00031330114185992077,Potable - Excelente,0.002389374985200594,Potable - Excelente,0.0031707080761696187,Potable - Excelente,0.00030433714675188393,Potable - Excelente,0.0033047728689380067,Potable - Excelente,0.0003971793848801086,Potable - Excelente,0.2241,Potable - Excelente,Amarillo,"ALC,CONDUC,DT,",0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
363,DLHID6463,POZO SANTA MARIA DAXTHO,AGUAS DEL VALLE DE MEXICO,HIDALGO,TEPETITLAN,VALLE DEL MEZQUITAL,POZO,-99.383056,20.1325,422.11,Indeseable como FAAP,1964.0,Permisible para riego,660.0,Cultivos sensibles,Potable - Dulce,1.1606,Potable - Optima,592.08,Muy dura e indeseable usos industrial y domestico,0.6982924089917004,Potable - Excelente,2.0111,Potable - Excelente,0.0076347735858767855,Potable - Excelente,0.002095716396367273,Potable - Excelente,0.001899528357557403,Potable - Excelente,0.00015698792627419095,Potable - Excelente,0.0025088538398646216,Potable - Excelente,0.0185,Potable - Excelente,0.2093,Potable - Excelente,Amarillo,"ALC,DT,",0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
364,DLHID6467,POZO PEDRO MARIA ANAYA,AGUAS DEL VALLE DE MEXICO,HIDALGO,TEPETITLAN,VALLE DEL MEZQUITAL,POZO,-99.34955,20.153822,416.38,Indeseable como FAAP,2860.0,Dudosa para riego,1024.0,Cultivos con manejo especial,Ligeramente salobres,0.797,Potable - Optima,485.51,Potable - Dura,40.0,Buena calidad,2.1483,Potable - Excelente,0.006349033184778418,Potable - Excelente,0.0016885072222933223,Potable - Excelente,0.0014153635996175717,Potable - Excelente,2.9043847581105622e-05,Potable - Excelente,0.004810201038683987,Potable - Excelente,0.0005895562642998195,Potable - Excelente,0.2257,Potable - Excelente,Amarillo,"ALC,CONDUC,",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
365,DLHID6470,POZO JOSE MARIA PINO SUAREZ,AGUAS DEL VALLE DE MEXICO,HIDALGO,TEPETITLAN,CHAPANTONGO-ALFAJAYUCAN,POZO,-99.426861,20.244944,129.88,Media,509.0,Buena para riego,168.0,Excelente para riego,Potable - Dulce,0.08644700267892735,Baja,99.79,Potable - Moderadamente suave,0.433226081153638,Potable - Excelente,1.4568,Potable - Excelente,0.008305696187929557,Potable - Excelente,0.0009123223909143804,Potable - Excelente,0.0036790477309808483,Potable - Excelente,0.0002861254893611898,Potable - Excelente,0.0013063602675484204,Potable - Excelente,0.0034,Potable - Excelente,0.17481,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
366,DLAGU19,POZO PASO BLANCO,LERMA SANTIAGO PACIFICO,AGUASCALIENTES,JESUS MARIA,VALLE DE AGUASCALIENTES,POZO,-102.31557,21.97497,403.3,Indeseable como FAAP,826.0,Permisible para riego,546.4,Cultivos sensibles,Potable - Dulce,0.8505,Potable - Optima,243.417,Potable - Dura,0.5851139209609145,Potable - Excelente,1.99488,Potable - Excelente,0.0107,Apta como FAAP,0.002134653901613793,Potable - Excelente,0.005,Potable - Excelente,0.0002663082642638321,Potable - Excelente,0.0009041284554968143,Potable - Excelente,0.0004434147183533969,Potable - Excelente,0.0016736594564087937,Potable - Excelente,Amarillo,"ALC,",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367,DLAGU1M1,POZO DE LA COMUNIDAD DE LOS DURON,LERMA SANTIAGO PACIFICO,AGUASCALIENTES,AGUASCALIENTES,EL LLANO,POZO,-102.12402,21.75181,350.98,Alta,876.0,Permisible para riego,529.2,Cultivos sensibles,Potable - Dulce,5.1379,Alta,118.74,Potable - Moderadamente suave,0.3355566689932771,Potable - Excelente,1.704031,Potable - Excelente,0.001956971661656901,Potable - Excelente,0.000645824553365871,Potable - Excelente,0.0019039003560225782,Potable - Excelente,0.0002584642831073711,Potable - Excelente,0.0011405417217521562,Potable - Excelente,0.0006888814261962519,Potable - Excelente,0.021595275100807103,Potable - Excelente,Rojo,"FLUO,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
368,DLAGU3,PALO ALTO POZO Nº 2,LERMA SANTIAGO PACIFICO,AGUASCALIENTES,EL LLANO,EL LLANO,POZO,-101.96439,21.9055,207.1,Alta,567.0,Buena para riego,404.6,Excelente para riego,Potable - Dulce,3.3458,Alta,122.698,Potable - Dura,0.15378155340298522,Potable - Excelente,1.860726,Potable - Excelente,0.008020522617522096,Potable - Excelente,0.0011439215839188735,Potable - Excelente,0.0034520082410889647,Potable - Excelente,0.0001352203243235593,Potable - Excelente,0.004441140043854367,Potable - Excelente,0.0014241057354896604,Potable - Excelente,0.02231367430065521,Potable - Excelente,Rojo,"FLUO,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
369,DLAGU39,POZO JALTICHE DE ABAJO,LERMA SANTIAGO PACIFICO,AGUASCALIENTES,CALVILLO,VALLE DE CALVILLO,POZO,-102.79253,21.7742,168.95,Alta,373.0,Buena para riego,309.2,Excelente para riego,Potable - Dulce,1.5649,Alta,83.118,Potable - Moderadamente suave,0.6214595407929586,Potable - Excelente,1.254951,Potable - Excelente,0.008160919898636834,Potable - Excelente,0.0013563941623588693,Potable - Excelente,0.0087,Potable - Excelente,0.00037107893628924183,Potable - Excelente,0.0045969345108380945,Potable - Excelente,1.0771707899113747e-06,Potable - Excelente,0.0019772251072823184,Potable - Excelente,Rojo,"FLUO,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
370,DLAGU4,POZO SANTA MARIA DE GALLARDO,LERMA SANTIAGO PACIFICO,AGUASCALIENTES,AGUASCALIENTES,VALLE DE CHICALOTE,POZO,-102.11368,22.04557,256.15,Alta,733.0,Buena para riego,456.8,Excelente para riego,Potable - Dulce,1.3741,Potable - Optima,168.215,Potable - Dura,0.9260255745266762,Potable - Excelente,2.397732,Potable - Excelente,0.009335042211470825,Potable - Excelente,0.00056203125478819,Potable - Excelente,0.002557723204757698,Potable - Excelente,0.00016387284382850064,Potable - Excelente,0.004014081317062912,Potable - Excelente,0.0003283496473715066,Potable - Excelente,0.0769,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371,DLAGU42,CALVILLO POZO No. 1 INDEPENDENCIA,LERMA SANTIAGO PACIFICO,AGUASCALIENTES,CALVILLO,VALLE DE CALVILLO,POZO,-102.728,21.84439,116.63,Media,360.0,Buena para riego,312.4,Excelente para riego,Potable - Dulce,0.9949,Potable - Optima,79.16,Potable - Moderadamente suave,0.27549132066829785,Potable - Excelente,3.363696,Potable - Excelente,0.005464928256595281,Potable - Excelente,0.002650804228473329,Potable - Excelente,0.0005579643567878795,Potable - Excelente,0.0002174099200664062,Potable - Excelente,0.002043527644724334,Potable - Excelente,0.00037662912583785903,Potable - Excelente,0.021740608649778122,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
372,DLAGU44,POZO SAN TADEO,LERMA SANTIAGO PACIFICO,AGUASCALIENTES,CALVILLO,VALLE DE CALVILLO,POZO,-102.6984,21.92306,156.96,Alta,451.0,Buena para riego,260.2,Excelente para riego,Potable - Dulce,1.6628,Alta,33.643,Potable - Suave,0.10601023629776475,Potable - Excelente,0.772279,Potable - Excelente,0.00404939478329716,Potable - Excelente,0.0014105856385388629,Potable - Excelente,0.000330424784636309,Potable - Excelente,0.00045092282802106326,Potable - Excelente,0.0005016409806620654,Potable - Excelente,0.0008107204509461687,Potable - Excelente,0.016759344834680227,Potable - Excelente,Rojo,"FLUO,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
373,DLAGU49,POZO TAPIAS VIEJAS,LERMA SANTIAGO PACIFICO,AGUASCALIENTES,JESUS MARIA,VENADERO,POZO,-102.53558,21.85116,190.75,Alta,369.0,Buena para riego,267.0,Excelente para riego,Potable - Dulce,1.6619,Alta,91.034,Potable - Moderadamente suave,0.7045482627749218,Potable - Excelente,1.69327,Potable - Excelente,0.0075133557875210815,Potable - Excelente,0.002351499477013375,Potable - Excelente,0.003072015449772838,Potable - Excelente,0.00023507169633374498,Potable - Excelente,0.0040279608872111575,Potable - Excelente,0.0009789831441745645,Potable - Excelente,0.0018359329871285995,Potable - Excelente,Rojo,"FLUO,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
374,DLAGU5,"POZO 1 VILLA JUAREZ, ASIENTOS",LERMA SANTIAGO PACIFICO,AGUASCALIENTES,ASIENTOS,VALLE DE CHICALOTE,POZO,-102.06644,22.09141,198.38,Alta,539.0,Buena para riego,372.0,Excelente para riego,Potable - Dulce,1.1364,Potable - Optima,110.824,Potable - Moderadamente suave,0.4487070774611514,Potable - Excelente,1.893787,Potable - Excelente,0.007802581930013081,Potable - Excelente,0.0003177215267197141,Potable - Excelente,0.004833708389645504,Potable - Excelente,0.0003773612591572603,Potable - Excelente,4.480841004080582e-05,Potable - Excelente,0.0011416188235496196,Potable - Excelente,0.00780689655759754,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
375,DLAGU50M1,POZO GRACIAS A DIOS,LERMA SANTIAGO PACIFICO,AGUASCALIENTES,JESUS MARIA,VALLE DE AGUASCALIENTES,POZO,-102.48305,21.92859,158.05,Alta,740.0,Buena para riego,262.4,Excelente para riego,Potable - Dulce,4.2928,Alta,51.454,Potable - Suave,0.7769939389996091,Potable - Excelente,0.948563,Potable - Excelente,0.008931238879625155,Potable - Excelente,0.002285581291925437,Potable - Excelente,0.001442806501523003,Potable - Excelente,0.0001696511965081951,Potable - Excelente,0.0009458235185738639,Potable - Excelente,0.0164,Potable - Excelente,0.0415,Potable - Excelente,Rojo,"FLUO,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
376,DLMIC1603,SAPAZ 1,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,ZAMORA,ZAMORA,POZO,-102.27883,19.9832,192.0,Alta,516.0,Buena para riego,345.0,Excelente para riego,Potable - Dulce,0.299,Baja,103.0,Potable - Moderadamente suave,3.0,Potable - Excelente,0.161,Potable - Excelente,0.004299930765960407,Potable - Excelente,0.001976445377985112,Potable - Excelente,0.0099,Potable - Excelente,0.0003367780989383743,Potable - Excelente,0.002995830663222277,Potable - Excelente,0.1053,Potable - Excelente,0.0451,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,DLMIC1613,LAURELES (POZO CD. DEL SOL II),LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,LA PIEDAD,LA PIEDAD,POZO,-102.03397,20.37462,196.0,Alta,801.0,Permisible para riego,500.2,Cultivos sensibles,Potable - Dulce,10.5832,Alta,24.8725,Potable - Suave,0.625678620952977,Potable - Excelente,0.082995,Potable - Excelente,0.006017406172518863,Potable - Excelente,0.0013681378894354528,Potable - Excelente,0.0010343880460458306,Potable - Excelente,0.00029470101406760675,Potable - Excelente,0.002050614633966257,Potable - Excelente,0.0348,Potable - Excelente,0.1118,Potable - Excelente,Rojo,"FLUO,",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
378,DLMIC1633,ORGANISMO OPERADOR TINGUINDIN,BALSAS,MICHOACAN DE OCAMPO,TINGÜINDIN,COTIJA,POZO,-102.47758,19.73448,73.26,Baja,184.7,Excelente para riego,174.2,Excelente para riego,Potable - Dulce,0.12873900671660113,Baja,71.6184,Potable - Moderadamente suave,0.1993084784954793,Potable - Excelente,5.340597,Potable - Buena calidad,0.00931174406336571,Potable - Excelente,0.00107943995567398,Potable - Excelente,0.00010620881172378416,Potable - Excelente,0.0004092975860475216,Potable - Excelente,0.0016513314188832473,Potable - Excelente,0.0011125411209044719,Potable - Excelente,0.022637034681672247,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
379,DLMIC1665,POZO RODEO DE SAN ANTONIO,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,JOSE SIXTO VERDUZCO,PASTOR ORTIZ-LA PIEDAD,POZO,-101.50779,20.3129,160.0,Alta,499.0,Buena para riego,380.0,Excelente para riego,Potable - Dulce,1.353,Potable - Optima,78.0,Potable - Moderadamente suave,0.7211277049623565,Potable - Excelente,0.168,Potable - Excelente,0.002451152179778181,Potable - Excelente,0.0019185527432751986,Potable - Excelente,0.0011593310157541198,Potable - Excelente,0.0005,Potable - Excelente,0.002989926864969135,Potable - Excelente,0.000590570300241977,Potable - Excelente,0.01841889957904776,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
380,DLMIC1666,COMUNIDAD EL ARCO,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,JOSE SIXTO VERDUZCO,PASTOR ORTIZ-LA PIEDAD,POZO,-101.56994,20.25488,192.0,Alta,468.0,Buena para riego,326.0,Excelente para riego,Potable - Dulce,0.711,Potable - Optima,86.0,Potable - Moderadamente suave,0.7531898370489138,Potable - Excelente,0.15,Potable - Excelente,0.006273151201453032,Potable - Excelente,0.0007900732508524203,Potable - Excelente,0.0052,Potable - Excelente,0.00039940702172411535,Potable - Excelente,0.0018104667497514605,Potable - Excelente,3.690417194356904e-05,Potable - Excelente,0.0028700737719566357,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
381,DLMIC1676,EJIDO EL GRANJENAL,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,PURUANDIRO,PASTOR ORTIZ-LA PIEDAD,POZO,-101.619108,20.033085,164.0,Alta,449.0,Buena para riego,290.0,Excelente para riego,Potable - Dulce,0.16247095731799688,Baja,128.0,Potable - Dura,0.4147133946215702,Potable - Excelente,0.033,Potable - Excelente,0.004692083579528099,Potable - Excelente,0.002594251407621498,Potable - Excelente,0.002239898208551051,Potable - Excelente,0.0002597238938279798,Potable - Excelente,0.0012633302304579659,Potable - Excelente,0.0008119385271290664,Potable - Excelente,0.0565,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
382,DLMIC1677,COMUNIDAD SAN PEDRO,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,PURUANDIRO,PASTOR ORTIZ-LA PIEDAD,POZO,-101.51646,20.12745,341.0,Alta,1133.0,Permisible para riego,722.0,Cultivos sensibles,Potable - Dulce,0.282,Baja,181.0,Potable - Dura,0.5734205666723152,Potable - Excelente,0.852,Potable - Excelente,0.004418206393485298,Potable - Excelente,0.00020657525492244756,Potable - Excelente,0.0061,Potable - Excelente,0.00041005270544433223,Potable - Excelente,0.0009089379808709636,Potable - Excelente,0.0203,Potable - Excelente,0.015157400153347706,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
383,DLMIC1678,SANTA FE,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,HUANIQUEO,ZACAPU,POZO,-101.53455,19.9038,151.0,Alta,369.0,Buena para riego,232.0,Excelente para riego,Potable - Dulce,0.1969032011735054,Baja,133.0,Potable - Dura,7.0,Buena calidad,0.058,Potable - Excelente,0.0010350267271068737,Potable - Excelente,0.0004013562302290814,Potable - Excelente,0.0003569489591780606,Potable - Excelente,0.0005,Potable - Excelente,0.004442296586203503,Potable - Excelente,0.00014937225620288702,Potable - Excelente,0.007268375945563849,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
384,DLMIC1679,SAN ISIDRO 1,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,COENEO,ZACAPU,POZO,-101.57115,19.85138,106.0,Media,239.0,Excelente para riego,222.0,Excelente para riego,Potable - Dulce,0.282,Baja,51.0,Potable - Suave,11.0,Buena calidad,0.061,Potable - Excelente,0.008077205782712687,Potable - Excelente,0.0027677328757568813,Potable - Excelente,0.0014181486478438083,Potable - Excelente,0.0005,Potable - Excelente,0.0018654859105468541,Potable - Excelente,0.1591,Sin efectos en la salud - Puede dar color al agua,0.3947,Sin efectos en la salud - Puede dar color al agua,Amarillo,"MN,FE,",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
385,DLMIC1680,EJIDO BELLAS FUENTES,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,COENEO,ZACAPU,POZO,-101.68031,19.82134,99.0,Media,241.0,Excelente para riego,230.0,Excelente para riego,Potable - Dulce,0.27,Baja,71.0,Potable - Moderadamente suave,460.0,Aceptable,0.096,Potable - Excelente,0.0024664559443525534,Potable - Excelente,0.0006248867592239326,Potable - Excelente,0.0012763738548634874,Potable - Excelente,1.9935216211223517e-05,Potable - Excelente,0.0016458062880215425,Potable - Excelente,0.0010160394791504297,Potable - Excelente,0.0023152806069527744,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
386,DLMIC1681,TIRINDARO,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,ZACAPU,ZACAPU,POZO,-101.74463,19.76757,90.0,Media,201.0,Excelente para riego,192.0,Excelente para riego,Potable - Dulce,0.247,Baja,84.0,Potable - Moderadamente suave,4.0,Buena calidad,0.147,Potable - Excelente,0.006187373810356376,Potable - Excelente,0.0011379466924702035,Potable - Excelente,0.0053,Potable - Excelente,6.553362531886381e-05,Potable - Excelente,0.002947906583304309,Potable - Excelente,0.0107,Potable - Excelente,0.0858,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
387,DLMIC1725,CIUDAD UNIVERSITARIA,LERMA SANTIAGO PACIFICO,MICHOACAN DE OCAMPO,MORELIA,MORELIA-QUERENDARO,POZO,-101.20471,19.68698,249.0,Alta,572.0,Buena para riego,460.0,Excelente para riego,Potable - Dulce,0.219,Baja,139.0,Potable - Dura,0.5417643436985156,Potable - Excelente,0.477,Potable - Excelente,0.009955018875466744,Potable - Excelente,0.0006237015434494875,Potable - Excelente,0.004432106651145,Potable - Excelente,0.0005,Potable - Excelente,0.002779782495370684,Potable - Excelente,0.000507841857023654,Potable - Excelente,0.012206093894140096,Potable - Excelente,Verde,NO APLICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
